Composition_ID,Mo_mp,Nb_mp,Ti_mp,Zr_mp,T_eutectic,T_solvus,difference
527,40,45,5,5,2631.914426,2692.843582,60.929156
528,45,5,5,40,1797.760836,2381.445013,583.684177
529,45,5,10,35,1823.449315,2494.025956,670.576641
530,45,5,15,30,1857.33251,2576.339379,719.006869
531,45,5,20,25,1916.275569,2641.586919,725.31135
532,45,5,25,20,1939.893136,2691.25968,751.366544
533,45,5,30,15,1963.068981,2721.589088,758.520107
534,45,5,35,10,2100.264986,2721.855028,621.590042
535,45,5,40,5,2301.064537,2660.802977,359.73844
536,45,10,5,35,1804.808197,2445.132694,640.324497
537,45,10,10,30,1840.692646,2559.496075,718.803429
538,45,10,15,25,1875.581538,2641.107716,765.526178
539,45,10,20,20,1910.475,2702.283489,791.808489
540,45,10,25,15,2001.360459,2742.084492,740.724033
541,45,10,30,10,2172.090797,2750.791811,578.701014
542,45,10,35,5,2423.64526,2697.335914,273.690654
543,45,15,5,30,1813.280937,2507.837265,694.556328
544,45,15,10,25,1865.528733,2622.658471,757.129738
545,45,15,15,20,1929.099945,2700.985662,771.885717
546,45,15,20,15,2040.266982,2752.95609,712.689108
547,45,15,25,10,2040.266982,2752.95609,712.689108
548,45,15,30,5,2520.390508,2727.09231,206.701802
549,45,20,5,25,1836.716611,2568.53399,731.817379
550,45,20,10,20,1934.3179,2681.281397,746.963497
551,45,20,15,15,2070.89342,2751.237681,680.344261
552,45,20,20,10,2293.011239,2782.874903,489.863664
553,45,20,25,5,2583.558352,2748.894705,165.336353
554,45,25,5,20,1902.597087,2624.961524,722.364437
555,45,25,10,15,2083.519908,2730.642138,647.12223
556,45,25,15,10,2331.536555,2781.191754,449.655199
557,45,25,20,5,2618.721313,2760.926081,142.204768
558,45,30,5,15,2055.020762,2672.471714,617.450952
559,45,30,10,10,2352.679131,2760.196787,407.517656
560,45,30,15,5,2636.196182,2760.025587,123.829405
561,45,35,5,10,2340.465915,2700.758839,360.292924
562,45,35,10,5,2644.126755,2739.595723,95.468968
563,45,40,5,5,2642.089795,2698.964785,56.87499
564,50,5,5,35,1802.483626,2470.465163,667.981537
565,50,5,10,30,1872.946492,2586.61069,713.664198
566,50,5,15,25,1967.616382,2670.2898,702.673418
567,50,5,20,20,1993.183814,2733.743747,740.559933
568,50,5,25,15,1989.89655,2775.887941,785.991391
569,50,5,30,10,2137.596005,2786.676684,649.080679
570,50,5,35,5,2363.516318,2734.145874,370.629556
571,50,10,5,30,1818.102394,2534.519823,716.417429
572,50,10,10,25,1888.712084,2651.37141,762.659326
573,50,10,15,20,1939.320194,2731.93121,792.611016
574,50,10,20,15,2021.685917,2786.203662,764.517745
575,50,10,25,10,2207.272015,2807.022307,599.750292
576,50,10,30,5,2475.807848,2763.338222,287.530374
577,50,15,5,25,1837.495814,2596.656075,759.160261
578,50,15,10,20,1925.789477,2711.646194,785.856717
579,50,15,15,15,2053.525763,2783.88395,730.358187
580,50,15,20,10,2267.099597,2817.567348,550.467751
581,50,15,25,5,2556.532117,2784.548458,228.016341
582,50,20,5,20,1898.970218,2654.556568,755.58635
583,50,20,10,15,2069.325883,2762.584482,693.258599
584,50,20,15,10,2311.776807,2815.198033,503.421226
585,50,20,20,5,2605.792112,2795.934687,190.142575
586,50,25,5,15,2046.126417,2703.455203,657.328786
587,50,25,10,10,2338.415613,2793.378997,454.963384
588,50,25,15,5,2632.78197,2794.297414,161.515444
589,50,30,5,10,2331.9447,2732.795385,400.850685
590,50,30,10,5,2647.008315,2772.963876,125.955561
591,50,35,5,5,2650.305698,2712.33071,62.025012
593,5,5,35,45,1796.269555,2380.221382,583.951827
594,5,5,40,40,1801.446506,2422.32319,620.876684
595,5,5,45,35,1809.85886,2457.156518,647.297658
596,5,5,50,30,1823.355558,2483.400056,660.044498
597,5,10,25,50,1820.424072,2350.891343,530.467271
598,5,10,30,45,1818.753209,2403.417898,584.664689
599,5,10,35,40,1821.193223,2449.116407,627.923184
600,5,10,40,35,1821.193223,2449.116407,627.923184
601,5,10,45,30,1844.575681,2517.278024,672.702343
602,5,10,50,25,1878.219182,2536.572442,658.35326
603,5,15,20,50,1842.927895,2357.510835,514.58294
604,5,15,25,45,1842.439131,2415.711081,573.27195
605,5,15,30,40,1842.53011,2466.179211,623.649101
606,5,15,35,35,1845.903068,2508.907007,663.003939
607,5,15,40,30,1859.456079,2542.98066,683.524581
608,5,15,45,25,1892.620259,2566.553513,673.933254
609,5,15,50,20,1973.656506,2576.467452,602.810946
610,5,20,15,50,1859.209771,2350.338269,491.128498
611,5,20,20,45,1862.786459,2417.028528,554.242069
612,5,20,25,40,1864.603921,2473.912181,609.30826
613,5,20,30,35,1867.333908,2522.111434,654.777526
614,5,20,35,30,1874.797471,2561.243671,686.4462
615,5,20,40,25,1899.888972,2589.733662,689.84469
616,5,20,45,20,1962.43935,2604.55219,642.11284
617,5,20,50,15,2009.814258,2600.202818,590.38856
618,5,25,10,50,1862.804153,2324.489414,461.685261
619,5,25,15,45,1876.855968,2405.531577,528.675609
620,5,25,20,40,1883.661082,2471.633564,587.972482
621,5,25,25,35,1889.511018,2526.919391,637.408373
622,5,25,30,30,1898.771715,2572.169249,673.397534
623,5,25,35,25,1918.54576,2606.348684,687.802924
624,5,25,40,20,1960.488932,2626.694015,666.205083
625,5,25,45,15,2011.166041,2627.81495,616.648909
626,5,25,50,10,2041.396674,2598.559595,557.162921
627,5,30,5,50,1820.151172,2262.879424,442.728252
628,5,30,10,45,1877.420779,2375.861267,498.440488
629,5,30,15,40,1896.289737,2457.116342,560.826605
630,5,30,20,35,1908.779177,2522.30122,613.522043
631,5,30,25,30,1908.779177,2522.30122,613.522043
632,5,30,30,25,1948.148985,2616.190947,668.041962
633,5,30,35,20,1992.435092,2642.829334,650.394242
634,5,30,40,15,2053.84834,2650.048476,596.200136
635,5,30,45,10,2104.926148,2626.756706,521.830558
636,5,30,50,5,2090.978071,2542.049628,451.071557
637,5,35,5,45,1827.352919,2312.87984,485.526921
638,5,35,10,40,1894.500713,2424.685051,530.184338
640,5,35,20,30,1944.948398,2569.307233,624.358835
641,5,35,25,25,1978.099125,2618.568663,640.469538
642,5,35,30,20,2031.125693,2652.549305,621.423612
643,5,35,35,15,2103.782857,2666.643738,562.860881
644,5,35,40,10,2169.024967,2649.97657,480.951603
645,5,35,45,5,2158.202013,2571.603415,413.401402
646,5,40,5,40,1837.765141,2358.946026,521.180885
647,5,40,10,35,1918.213817,2471.44228,553.228463
648,5,40,15,30,1959.032746,2551.609017,592.576271
649,5,40,20,25,2004.404107,2612.070391,607.666284
650,5,40,25,20,2069.168121,2655.015029,585.846908
651,5,40,30,15,2153.863106,2677.052417,523.189311
652,5,40,35,10,2230.655699,2667.825572,437.169873
653,5,40,40,5,2224.847088,2596.53844,371.691352
654,5,45,5,35,1855.920702,2400.801209,544.880507
655,5,45,10,30,1956.674605,2516.080984,559.406379
656,5,45,15,25,2022.929168,2593.900717,570.971549
657,5,45,20,20,2103.383035,2648.696164,545.313129
658,5,45,25,15,2201.629167,2680.327094,478.697927
659,5,45,30,10,2288.425573,2679.654243,391.22867
660,5,45,35,5,2288.207094,2616.371856,328.164762
661,5,50,5,30,1890.453865,2443.885312,553.431447
662,5,50,10,25,2024.243578,2557.800922,533.557344
663,5,50,15,20,2130.23193,2630.684116,500.452186
664,5,50,20,15,2245.709283,2674.843656,429.134373
665,5,50,25,10,2341.849153,2684.432871,342.583718
666,5,50,30,5,2346.649422,2630.385849,283.736427
667,10,5,25,50,1796.275845,2386.491187,590.215342
668,10,5,30,45,1794.952456,2441.679748,646.727292
669,10,5,35,40,1797.444103,2489.964442,692.520339
670,10,5,40,35,1804.577188,2530.832464,726.255276
671,10,5,45,30,1814.652982,2563.091744,748.438762
672,10,5,50,25,1840.139223,2584.721376,744.582153
673,10,10,20,50,1822.972957,2394.69395,571.720993
674,10,10,25,45,1822.498557,2455.49306,632.994503
675,10,10,30,40,1822.190746,2508.514787,686.324041
676,10,10,35,35,1824.113118,2553.750369,729.637251
677,10,10,40,30,1832.749241,2590.270915,757.521674
678,10,10,45,25,1857.993427,2616.190109,758.196682
679,10,10,50,20,1951.851744,2628.272882,676.421138
680,10,15,15,50,1840.844326,2388.846125,548.001799
681,10,15,20,45,1843.8464,2458.123447,614.277047
682,10,15,25,40,1844.532994,2517.572625,673.039631
683,10,15,30,35,1844.996943,2568.302381,723.305438
684,10,15,35,30,1848.682375,2609.909825,761.22745
685,10,15,40,25,1869.588715,2640.778008,771.189293
686,10,15,45,20,1944.495973,2657.796892,713.300919
687,10,15,50,15,2031.814299,2655.324749,623.51045
688,10,20,10,50,1844.683919,2364.194466,519.510547
689,10,20,15,45,1857.339406,2447.803306,590.4639002
690,10,20,20,40,1862.504526,2516.49311,653.9885839
691,10,20,25,35,1865.705615,2574.346476,708.6408606
692,10,20,30,30,1871.160233,2622.113236,750.953003
693,10,20,35,25,1887.74664,2658.712897,770.9662572
694,10,20,40,20,1938.458505,2681.298205,742.8396996
695,10,20,45,15,2021.706284,2684.331575,662.6252911
696,10,20,50,10,2084.000014,2656.371831,572.3718168
698,10,25,10,45,1856.571088,2419.211741,562.6406527
699,10,25,15,40,1873.270477,2503.054221,629.783744
700,10,25,20,35,1883.094566,2570.841866,687.7472998
701,10,25,25,30,1894.454244,2626.379061,731.9248167
702,10,25,30,25,1917.223299,2669.763756,752.5404571
703,10,25,35,20,1969.682334,2698.686877,729.004543
704,10,25,40,15,2063.778285,2707.859266,644.0809812
705,10,25,45,10,2164.700437,2685.896493,521.196056
706,10,25,50,5,2164.362887,2601.159393,436.7965058
708,10,30,10,40,1869.060113,2471.580978,602.520865
709,10,30,15,35,1893.096234,2555.290347,662.1941127
710,10,30,20,30,1914.328721,2621.425456,707.0967349
711,10,30,25,25,1947.337615,2673.208245,725.8706303
712,10,30,30,20,2010.980896,2709.524953,698.5440572
713,10,30,35,15,2010.980896,2709.524953,698.5440572
714,10,30,40,10,2242.253562,2710.323582,468.0700197
715,10,30,45,5,2255.830762,2631.935656,376.1048943
717,10,35,10,35,1886.831083,2521.76222,634.931137
718,10,35,15,30,1925.780221,2604.563596,678.7833754
719,10,35,20,25,1972.775592,2667.600652,694.8250604
720,10,35,25,20,2050.605134,2712.941381,662.3362474
721,10,35,30,15,2050.605134,2712.941381,662.3362474
722,10,35,35,10,2050.605134,2712.941381,662.3362474
723,10,35,40,5,2336.263789,2657.967785,321.7039956
725,10,40,10,30,2336.263789,2657.967785,321.7039956
726,10,40,15,25,2336.263789,2657.967785,321.7039956
727,10,40,20,20,2336.263789,2657.967785,321.7039956
728,10,40,25,15,2336.263789,2657.967785,321.7039956
729,10,40,30,10,2365.32181,2741.945096,376.6232857
730,10,40,35,5,2401.630084,2678.745444,277.1153597
732,10,45,10,25,1984.109923,2614.419276,630.3093527
733,10,45,15,20,2105.68494,2689.853687,584.168747
734,10,45,20,15,2105.68494,2689.853687,584.168747
735,10,45,25,10,2410.065283,2747.401223,337.3359398
736,10,45,30,5,2451.913489,2693.522087,241.6085984
737,10,50,5,25,1908.686578,2541.302631,632.616053
738,10,50,10,20,2107.995014,2653.936297,545.9412828
739,10,50,15,15,2288.778972,2719.298504,430.5195319
740,10,50,20,10,2446.100796,2743.862668,297.7618718
741,10,50,25,5,2446.100796,2743.862668,297.7618718
742,15,5,20,50,2446.100796,2743.862668,297.7618718
743,15,5,25,45,1798.002018,2492.539981,694.5379633
744,15,5,30,40,1798.487806,2548.0274,749.539594
745,15,5,35,35,1801.501846,2595.703801,794.2019552
746,15,5,40,30,1810.045772,2634.634117,824.5883446
748,15,5,50,20,1916.988592,2677.179269,760.1906769
749,15,10,15,50,1821.236406,2424.401679,603.1652732
750,15,10,20,45,1823.671472,2496.14371,672.4722382
751,15,10,25,40,1823.671472,2496.14371,672.4722382
752,15,10,30,35,1824.014928,2611.222446,787.2075182
753,15,10,35,30,1826.491501,2655.252871,828.7613702
754,15,10,40,25,1843.776823,2688.480594,844.7037713
755,15,10,45,20,1916.91239,2707.716913,790.8045233
756,15,10,50,15,2023.097601,2707.172616,684.0750146
757,15,15,10,50,1828.450478,2400.612273,572.161795
758,15,15,15,45,1839.375737,2486.667895,647.2921575
759,15,15,20,40,1843.17943,2557.829656,714.6502256
760,15,15,25,35,1844.578243,2618.155847,773.5776044
762,15,15,35,25,1860.531053,2707.36359,846.8325368
763,15,15,40,20,1912.018539,2732.192689,820.1741497
764,15,15,45,15,2012.982758,2737.179467,724.1967091
765,15,15,50,10,2102.566243,2710.578703,608.0124596
766,15,20,5,50,1788.740212,2340.982652,552.2424399
767,15,20,10,45,1839.892565,2458.814337,618.9217725
769,15,20,20,35,1861.380795,2615.441911,754.0611163
770,15,20,25,30,1869.267373,2673.475247,804.2078737
771,15,20,30,25,1888.23043,2719.286573,831.0561433
772,15,20,35,20,1941.270777,2750.487523,809.2167461
773,15,20,40,15,1941.270777,2750.487523,809.2167461
774,15,20,45,10,2196.468287,2741.069896,544.6016089
775,15,20,50,5,2196.468287,2741.069896,544.6016089
776,15,25,5,45,1792.414769,2395.016264,602.6014952
777,15,25,10,40,1849.742201,2514.301158,664.5589568
778,15,25,15,35,1870.559161,2600.553505,729.9943442
779,15,25,20,30,1888.175937,2669.234954,781.0590167
780,15,25,25,25,1917.770823,2723.494371,805.7235478
781,15,25,30,20,1983.520674,2762.132263,778.6115889
782,15,25,35,15,2113.729029,2780.25033,666.521301
783,15,25,40,10,2287.103028,2766.378549,479.2755208
784,15,25,45,5,2339.321488,2681,341.6785123
785,15,30,5,40,1795.538777,2447.210252,651.6714747
786,15,30,10,35,1862.981304,2567.531266,704.5499618
787,15,30,15,30,1898.464523,2652.927394,754.4628711
788,15,30,20,25,1943.060009,2718.503869,775.4438601
789,15,30,25,20,1943.060009,2718.503869,775.4438601
790,15,30,30,15,2172.030542,2792.389658,620.3591159
791,15,30,35,10,2362.665355,2786.05694,423.3915845
792,15,30,40,5,2433.224826,2714.864953,281.6401271
793,15,35,5,35,1798.213587,2497.83107,699.6174834
794,15,35,10,30,1889.699858,2618.377508,728.6776496
795,15,35,15,25,1957.439527,2701.435727,743.9961996
796,15,35,20,20,2058.87288,2761.151986,702.2791059
797,15,35,25,15,2058.87288,2761.151986,702.2791059
798,15,35,30,10,2419.411053,2799.400347,379.9892945
799,15,35,35,5,2500.288886,2736.334927,236.0460405
800,15,40,5,30,1813.212854,2546.633581,733.4207273
801,15,40,10,25,1950.13545,2665.927476,715.7920267
802,15,40,15,20,2079.57516,2743.91831,664.34315
803,15,40,20,15,2259.787604,2792.530767,532.7431637
804,15,40,25,10,2459.519116,2805.315849,345.7967339
805,15,40,30,5,2542.202143,2751.655907,209.4537641
807,15,45,10,20,2077.664679,2707.991895,630.3272165
808,15,45,15,15,2285.843988,2775.723201,489.8792126
809,15,45,20,10,2487.483556,2802.024717,314.5411616
810,15,45,25,5,2566.079652,2759.678052,193.5983996
812,15,50,10,15,2293.636936,2739.951502,446.3145661
813,15,50,15,10,2507.069529,2786.334009,279.2644797
814,15,50,20,5,2579.428264,2758.571344,179.1430797
815,20,5,15,50,1799.532158,2457.30702,657.774862
816,20,5,20,45,1801.594327,2531.365744,729.7714173
817,20,5,25,40,1802.793778,2595.594419,792.8006415
818,20,5,30,35,1804.577816,2651.116062,846.5382457
819,20,5,35,30,1809.482877,2697.507704,888.0248275
820,20,5,40,25,1827.500089,2733.074862,905.5747727
821,20,5,45,20,1892.204126,2754.554951,862.3508249
822,20,5,50,15,1991.269202,2756.006855,764.7376532
823,20,10,10,50,1812.843504,2434.109792,621.2662879
824,20,10,15,45,1821.922249,2522.455845,700.5335954
828,20,10,35,25,1840.44743,2752.575272,912.1278423
829,20,10,40,20,1889.020619,2779.661406,890.6407879
830,20,10,45,15,1992.255818,2786.659208,794.40339
831,20,10,50,10,2093.56953,2761.50287,667.9333399
832,20,15,5,50,1778.794442,2375.011465,596.2170232
833,20,15,10,45,1826.064312,2495.080158,669.0158464
834,20,15,15,40,1838.016294,2583.755945,745.739651
835,20,15,20,35,1843.348695,2656.449677,813.1009814
836,20,15,25,30,1848.916604,2716.891059,867.9744549
837,20,15,30,25,1864.659007,2765.080107,900.4211002
838,20,15,35,20,1914.664186,2798.558232,883.8940463
839,20,15,40,15,2032.092431,2811.745503,779.6530721
840,20,15,45,10,2196.43067,2792.635875,596.2052052
841,20,15,50,5,2251.821518,2707.961516,456.1399976
842,20,20,5,45,1782.271996,2431.683654,649.4116584
843,20,20,10,40,1835.256198,2553.302737,718.0465389
844,20,20,15,35,1852.853792,2641.986938,789.1331464
845,20,20,20,30,1867.033695,2713.122573,846.0888778
846,20,20,25,25,1867.033695,2713.122573,846.0888778
847,20,20,30,20,1955.392662,2810.742125,855.3494634
848,20,20,35,15,2093.855086,2830.916273,737.0611869
849,20,20,40,10,2299.109714,2818.536051,519.4263368
850,20,20,45,5,2388.060949,2740.268189,352.2072391
851,20,25,5,40,1785.412271,2486.4764,701.064129
852,20,25,10,35,1845.58233,2609.248698,763.6663686
853,20,25,15,30,1876.975767,2697.156611,820.1808446
854,20,25,20,25,1917.377891,2765.204007,847.8261162
855,20,25,25,20,1917.377891,2765.204007,847.8261162
856,20,25,30,15,2156.362611,2843.533107,687.1704958
857,20,25,35,10,2156.362611,2843.533107,687.1704958
858,20,25,40,5,2498.640696,2767.668101,269.0274049
859,20,30,5,35,1788.08183,2539.646387,751.5645573
860,20,30,10,30,1867.53361,2662.764539,795.230929
861,20,30,15,25,1931.564382,2748.372969,816.8085862
862,20,30,20,20,2032.968693,2810.505679,777.5369859
863,20,30,25,15,2209.860394,2848.55081,638.6904158
864,20,30,30,10,2448.137583,2810,361.8624173
865,20,30,35,5,2572.048753,2789.600869,217.5521163
866,20,35,5,30,1790.292802,2590.917707,800.6249049
867,20,35,10,25,1922.824537,2712.878202,790.0536655
868,20,35,15,20,2054.048579,2793.386596,739.3380172
869,20,35,20,15,2250.41181,2844.227695,593.8158848
870,20,35,25,10,2489.025187,2858.662387,369.6371997
871,20,35,30,5,2610.25085,2805.268075,195.0172251
872,20,40,5,25,1838.927499,2639.268021,800.3405214
873,20,40,10,20,2050.203261,2757.312968,707.1097067
874,20,40,15,15,2276.317736,2827.402637,551.0849011
875,20,40,20,10,2514.186576,2855.462345,341.275769
876,20,40,25,5,2624.791164,2813.489526,188.6983616
877,20,45,5,20,1966.826432,2682.435033,715.6086011
878,20,45,10,15,2281.794521,2791.314012,488.2054786
879,20,45,15,10,2529.500394,2839.626482,180.4996062
880,20,45,20,5,2627.482484,2812.393787,102.5175164
881,20,50,5,15,2213.364006,2715.758022,502.3940161
882,20,50,10,10,2536.317478,2804.262442,267.9449635
883,20,50,15,5,2625.140352,2798.674672,94.85964849
885,25,5,15,45,1804.33128,2555.42616,751.0948791
887,25,5,25,35,1810.347844,2696.022661,885.6748179
888,25,5,30,30,1815.229741,2750.922577,935.6928358
889,25,5,35,25,1829.382297,2794.597445,965.2151478
890,25,5,40,20,1874.785956,2823.978458,949.1925025
891,25,5,45,15,1967.256751,2833.074506,852.7432489
892,25,5,50,10,2064.563765,2809.479047,744.9152817
893,25,10,5,50,1773.38359,2406.204345,632.8207545
894,25,10,10,45,1813.867445,2528.327553,714.4601087
895,25,10,15,40,1823.816052,2619.184642,795.36859
896,25,10,20,35,1828.388244,2694.141725,865.753481
897,25,10,25,30,1833.456761,2756.899929,923.4431681
898,25,10,30,25,1847.935606,2807.430404,959.4947978
899,25,10,35,20,1894.167713,2843.207341,949.0396279
900,25,10,40,15,2005.972226,2858.497896,852.5256698
901,25,10,45,10,2169.918379,2840,670.0816212
902,25,10,50,5,2238.965161,2756.439156,421.0348394
903,25,15,5,45,1775.074791,2465.145997,690.0712063
904,25,15,10,40,1824.285239,2588.942035,764.6567962
905,25,15,15,35,1824.285239,2588.942035,840.9429189
906,25,15,20,30,1850.581484,2753.404816,902.8233318
907,25,15,25,25,1850.581484,2753.404816,902.8233318
908,25,15,30,20,1930.556978,2855.69489,925.137912
909,25,15,35,15,2066.520069,2877.981799,811.4617305
910,25,15,40,10,2281.921464,2867.187052,585.265588
911,25,15,45,5,2394.039897,2789.097096,395.0571997
912,25,20,5,40,1777.514116,2522.212453,744.6983366
913,25,20,10,35,1833.351498,2647.309932,813.9584345
914,25,20,15,30,1833.351498,2647.309932,877.0369962
915,25,20,20,25,1896.368797,2808.061659,911.6928618
916,25,20,25,20,1896.368797,2808.061659,911.6928618
917,25,20,30,15,2131.569528,2890.856112,759.2865836
918,25,20,35,10,2131.569528,2890.856112,759.2865836
919,25,20,40,5,2524.973995,2816.809246,291.8352504
920,25,25,5,35,1780.00335,2577.65588,797.6525299
921,25,25,10,30,1851.735682,2703.246942,851.5112594
922,25,25,15,25,1910.666555,2791.319406,880.6528518
923,25,25,20,20,2008.090378,2855.832619,847.7422407
924,25,25,25,15,2189.371185,2896.042976,706.6717911
925,25,25,30,10,2453.229277,2901.609897,448.3806195
926,25,25,35,5,2611.710628,2838.990941,227.2803136
927,25,30,5,30,1782.202597,2631.171716,848.9691188
928,25,30,10,25,1901.887094,2755.720908,853.8338144
929,25,30,15,20,2030.371456,2838.694158,808.322702
930,25,30,20,15,2233.818356,2891.761882,657.943526
931,25,30,25,10,2500.072847,2907.889924,339.9271534
932,25,30,30,5,2653.721625,2854.818848,201.097223
933,25,35,5,25,1818.070036,2681.687882,863.6178453
934,25,35,10,20,2026.332727,2802.371723,776.0389956
935,25,35,15,15,2261.916409,2874.799248,612.8828386
936,25,35,20,10,2527.379229,2904.640206,202.6207711
937,25,35,25,5,2665.614246,2863.08364,197.4693942
938,25,40,5,20,1941.608502,2726.858639,785.2501374
939,25,40,10,15,2267.546559,2838.30792,570.7613616
940,25,40,15,10,2542.653712,2888.553267,187.3462879
941,25,40,20,5,2663.141908,2861.874846,198.7329384
942,25,45,5,15,2198.125287,2761.892253,563.7669667
943,25,45,10,10,2549.241115,2852.639352,270.7588845
944,25,45,15,5,2655.433842,2847.825907,192.3920651
945,25,50,5,10,2521.573232,2776.196232,254.623
946,25,50,10,5,2644.296944,2813.874392,169.5774476
948,30,5,10,45,1801.698377,2558.804882,757.1065054
949,30,5,15,40,1811.426881,2651.664868,840.2379878
952,30,5,30,25,1811.426881,2651.664868,1006.963764
953,30,5,35,20,1882.843338,2884.744663,1001.901325
954,30,5,40,15,1981.913012,2902.249072,868.0869878
955,30,5,45,10,2126.501366,2886.426284,759.9249173
956,30,5,50,5,2194.568425,2802.182035,415.4315746
957,30,10,5,45,1773.114354,2495.710469,722.5961153
958,30,10,10,40,1815.841309,2621.502362,805.6610526
959,30,10,15,35,1828.223155,2714.629225,886.4060701
960,30,10,20,30,1838.489317,2790.36124,951.8719229
961,30,10,25,25,1858.457739,2851.724322,993.2665834
962,30,10,30,20,1911.419735,2897.32208,985.9023445
963,30,10,35,15,2037.093794,2921.812821,884.7190267
964,30,10,40,10,2241.909617,2912.733214,528.0903831
965,30,10,45,5,2359.227399,2834.937024,475.7096254
966,30,15,5,40,1772.927452,2554.760576,781.8331242
967,30,15,10,35,1825.126395,2682.034181,856.9077856
968,30,15,15,30,1848.465816,2774.619596,926.15378
969,30,15,20,25,1880.02294,2847.403771,967.380831
970,30,15,25,20,1949.119619,2902.149368,953.0297487
971,30,15,30,15,2101.961242,2934.740232,832.7789899
972,30,15,35,10,2351.631359,2933.260251,458.3686415
973,30,15,40,5,2511.378223,2862.730607,351.3523848
974,30,20,5,35,1774.205602,2612.235616,838.0300143
975,30,20,10,30,1841.161441,2740.176445,899.0150038
976,30,20,15,25,1894.265037,2830.628663,936.363626
977,30,20,20,20,1985.317027,2897.502941,912.1859145
978,30,20,25,15,2163.245927,2939.921949,776.6760218
979,30,20,30,10,2437.611994,2947.220381,392.3880062
980,30,20,35,5,2618.36624,2884.954633,266.5883933
981,30,25,5,30,1775.91449,2667.800783,891.8862936
982,30,25,10,25,1886.562277,2794.839707,908.2774292
983,30,25,15,20,2008.985295,2880.230976,871.2456803
984,30,25,20,15,2212.213101,2935.541127,723.3280256
985,30,25,25,10,2494.85965,2953.430078,245.1403498
986,30,25,30,5,2672.92153,2900.762089,227.8405584
987,30,30,5,25,1805.906754,2720.3269,914.4201459
988,30,30,10,20,2006.161241,2843.581468,837.4202275
989,30,30,15,15,2006.161241,2843.581468,652.0053334
990,30,30,20,10,2528.698506,2949.99613,221.3014942
991,30,30,25,5,2689.741484,2908.916206,219.1747216
992,30,35,5,20,1923.082915,2767.386802,844.3038869
993,30,35,10,15,2251.722875,2881.369117,629.6462415
994,30,35,15,10,2547.566071,2933.558124,192.4339292
995,30,35,20,5,2687.716085,2907.470255,219.75417
996,30,40,5,15,2183.82482,2804.05725,620.2324306
997,30,40,10,10,2556.649267,2897.031992,283.3507332
998,30,40,15,5,2678.658361,2893.00129,214.3429283
999,30,45,5,10,2534.65248,2819.483193,284.8307129
1000,30,45,10,5,2665.872247,2858.341448,192.4692009
1001,30,50,5,5,2634.887737,2782.434779,147.5470416
1002,35,5,5,45,1768.948759,2523.615667,754.6669077
1003,35,5,10,40,1808.293095,2651.217003,842.9239081
1004,35,5,15,35,1821.887393,2746.349727,924.4623333
1005,35,5,20,30,1838.544631,2824.257575,985.7129432
1006,35,5,25,25,1873.5916,2887.949532,1014.357932
1007,35,5,30,20,1873.5916,2887.949532,930.3263453
1008,35,5,35,15,2010.440317,2962.788502,559.5596828
1009,35,5,40,10,2188.430211,2955.595335,767.1651239
1010,35,5,45,5,2294.292526,2878.243524,583.9509978
1011,35,10,5,40,1773.535901,2584.39587,810.8599698
1012,35,10,10,35,1820.131978,2713.691408,893.5594295
1013,35,10,15,30,1840.139889,2808.451137,968.311248
1014,35,10,20,25,1868.308335,2883.543856,1015.235521
1015,35,10,25,20,1930.960449,2940.673997,1009.713548
1016,35,10,30,15,1930.960449,2940.673997,1009.713548
1017,35,10,35,10,2305.041612,2975.961829,384.9583879
1018,35,10,40,5,2462.634114,2905.890899,443.2567856
1019,35,15,5,35,2462.634114,2905.890899,871.7271042
1020,35,15,10,30,2462.634114,2905.890899,939.0458327
1021,35,15,15,25,1881.830659,2866.628482,984.7978226
1022,35,15,20,20,1965.202772,2935.873422,970.6706498
1023,35,15,25,15,2133.931772,2980.579015,846.6472429
1024,35,15,30,10,2133.931772,2980.579015,325.2708831
1025,35,15,35,5,2594.013556,2927.950946,333.93739
1026,35,20,5,30,1772.104216,2701.144812,929.0405966
1027,35,20,10,25,1875.93808,2830.579264,954.6411833
1028,35,20,15,20,1989.885683,2918.36279,928.4771067
1029,35,20,20,15,2187.144149,2975.960027,712.8558507
1030,35,20,25,10,2475.661264,2995.710635,520.0493708
1031,35,20,30,5,2669.324279,2943.554454,274.2301751
1032,35,25,5,25,1801.269416,2755.551259,954.2818428
1033,35,25,10,20,1989.37264,2881.318269,891.945629
1034,35,25,15,15,2223.451865,2958.403852,734.9519872
1035,35,25,20,10,2519.754115,2991.956344,230.2458848
1036,35,25,25,5,2698.69628,2951.439564,252.7432843
1037,35,30,5,20,1911.002734,2804.409368,893.4066339
1038,35,30,10,15,2234.844609,2920.899816,686.0552069
1039,35,30,15,10,2545.31999,2975.064574,204.6800096
1040,35,30,20,5,2702.569317,2949.626139,247.0568215
1041,35,35,5,15,2171.002508,2842.661634,538.997492
1042,35,35,10,10,2559.159855,2937.861568,290.8401454
1043,35,35,15,5,2695.78811,2934.639165,238.8510543
1044,35,40,5,10,2544.387165,2859.180623,314.7934578
1045,35,40,10,5,2683.809043,2899.211005,215.4019619
1046,35,45,5,5,2653.048714,2822.016356,96.95128605
1047,40,5,5,40,1771.443505,2611.34643,839.9029246
1048,40,5,10,35,1817.149269,2742.525908,925.3766386
1049,40,5,15,30,1857.668069,2839.387886,981.719817
